2024-01-02 12:01:310 INFO  HomePage :106 - Getting Home Page URL : 
2024-01-02 12:01:158 INFO  HomePage :115 - Hovering mouse over Blue Top : [[[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p]]
2024-01-02 12:01:210 INFO  HomePage :122 - Click on Blue Top Add to Cart button : [[[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //div[@class='product-image-wrapper']/div/div/p]]
2024-01-02 12:01:378 INFO  HomePage :130 - Clicking on view cart link after adding product to the cart : [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //u[normalize-space()='View Cart']]
2024-01-02 12:01:389 INFO  ShoppingCartPage :53 - Getting welcome text from shopping cart page : [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //li[@class='active']]
2024-01-02 12:01:425 INFO  ShoppingCartPage :64 - Clicking on cross button to remove the product from cart : [[ChromeDriver: chrome on windows (ec8ba028e7300f72af0316107ba95ea1)] -> xpath: //i[@class='fa fa-times']]
2024-01-02 12:01:962 INFO  HomePage :106 - Getting Home Page URL : 
2024-01-02 12:01:105 INFO  HomePage :115 - Hovering mouse over Blue Top : [[[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p]]
2024-01-02 12:01:164 INFO  HomePage :122 - Click on Blue Top Add to Cart button : [[[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //div[@class='product-image-wrapper']/div/div/p]]
2024-01-02 12:01:779 INFO  HomePage :130 - Clicking on view cart link after adding product to the cart : [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //u[normalize-space()='View Cart']]
2024-01-02 12:01:791 INFO  ShoppingCartPage :53 - Getting welcome text from shopping cart page : [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //li[@class='active']]
2024-01-02 12:01:832 INFO  ShoppingCartPage :59 - Clicking on proceed to checkout button : [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //a[normalize-space()='Proceed To Checkout']]
2024-01-02 12:01:162 INFO  LoginPage :86 - Sending data to Name Field in Signup : [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //input[@placeholder='Name']]
2024-01-02 12:01:204 INFO  LoginPage :88 - Sending data to Email Field in Signup : [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //input[@data-qa='signup-email']]
2024-01-02 12:01:291 INFO  LoginPage :97 - Clicking on Signup button : [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //button[normalize-space()='Signup']]
2024-01-02 12:01:359 INFO  SignupPage :110 - Selecting radio button against Mrs.
2024-01-02 12:01:405 INFO  SignupPage :113 - Sending Hina@123 to password field
2024-01-02 12:01:486 INFO  SignupPage :115 - Selecting 14 from Day dropdown in DOB
2024-01-02 12:01:550 INFO  SignupPage :117 - Selecting January from Month dropdown in DOB
2024-01-02 12:01:616 INFO  SignupPage :119 - Selecting 1988 from Year dropdown in DOB
2024-01-02 12:01:659 INFO  SignupPage :121 - Sending Heena to First Name field
2024-01-02 12:01:705 INFO  SignupPage :123 - Sending Patel to Last Name field
2024-01-02 12:01:752 INFO  SignupPage :125 - Sending Rugby Avenue to Address1 field
2024-01-02 12:01:801 INFO  SignupPage :127 - Sending Lalbaugh to Address2 field
2024-01-02 12:01:853 INFO  SignupPage :129 - Selecting India from Country dropdown
2024-01-02 12:01:903 INFO  SignupPage :131 - Sending Gujarat to State field
2024-01-02 12:01:955 INFO  SignupPage :133 - Sending Surat to City field
2024-01-02 12:01:13 INFO  SignupPage :135 - Sending 395001 to Zipcode field
2024-01-02 12:01:79 INFO  SignupPage :137 - Sending 09584766214 to Mobile Number field
2024-01-02 12:01:211 INFO  SignupPage :148 - Clicking on create account button : [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: (//button[@type = 'submit'])[1]]
2024-01-02 12:01:224 INFO  SignupPage :152 - Getting account created message : [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //b[normalize-space()='Account Created!']]
2024-01-02 12:01:275 INFO  SignupPage :158 - Clicking on continue button after account created : [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //a[normalize-space()='Continue']]
2024-01-02 12:01:45 INFO  HomePage :100 - Getting text from login page : [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //li[10]//a[1]]
2024-01-02 12:01:516 INFO  HomePage :93 - CLicking on Cart header tab : [[[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //ul[@class='nav navbar-nav']/li]]
2024-01-02 12:01:487 INFO  ShoppingCartPage :59 - Clicking on proceed to checkout button : [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //a[normalize-space()='Proceed To Checkout']]
2024-01-02 12:01:517 INFO  CheckoutPage :46 - Getting Review Your Order : [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //h2[normalize-space()='Review Your Order']]
